X
2.9158335157751343
2.8891671473899927
2.8626797479201884
2.8363713173657206
2.8102418557265896
2.7842913630027946
2.7585198391943355
2.732927284301214
2.7075136983234276
2.68227908126098
2.6572234331138667
2.6323467538820915
2.6076490435656514
2.5831303021645486
2.558790529678782
2.534629726108352
2.510647891453259
2.4868450257135017
2.4632211288890815
2.4397762009799977
2.4165102419862503
2.3934232519078398
2.3705152307447657
2.347786178497028
2.3252360951646267
2.302864980747562
2.280672835245834
2.2586596586594423
2.236825450988387
2.2151702122326684
2.1936939423922865
2.1723966414672407
2.1512783094575316
2.1303389463631595
2.1095785521841233
2.088997126920424
2.0685946705720606
2.048371183139034
2.0283266646213436
2.0084611150189904
1.9887745343319736
1.9692669225602937
1.9499382797039493
1.9307886057629422
1.9118179007372715
1.8930261646269368
1.874413397431939
1.8559795991522778
1.837724769787953
1.8196489093389647
1.801752017805313
1.784034095186998
1.766495141484019
1.7491351566963769
1.7319541408240713
1.7149520938671021
1.6981290158254696
1.6814849066991733
1.6650197664882138
1.6487335951925908
1.6326263928123042
1.616698159347354
1.6009488947977406
1.5853785991634635
1.569987272444523
1.554774914640919
1.5397415257526514
1.5248871057797206
1.5102116547221263
1.4957151725798683
1.4813976593529468
1.4672591150413616
1.4532995396451134
1.4395189331642015
1.4259172955986261
1.4124946269483876
1.3992509272134852
1.3861861963939193
1.3733004344896902
1.3605936415007975
1.348065817427241
1.3357169622690215
1.3235470760261385
1.3115561586985918
1.2997442102863817
1.288111230789508
1.2766572202079707
1.2653821785417703
1.2542861057909063
1.2433690019553785
1.2326308670351875
1.2220717010303328
1.211691503940815
1.2014902757666333
1.1914680165077884
1.18162472616428
1.171960404736108
1.1624750522232725
1.1531686686257736
1.1440412539436113
1.1350928081767853
1.126323331325296
1.1177328233891433
1.1093212843683269
1.101088714262847
1.0930351130727038
1.0851604807978972
1.0774648174384267
1.069948122994293
1.062610397465496
1.0554516408520351
1.048471853153911
1.0416710343711233
1.0350491845036722
1.0286063035515576
1.0223423915147793
1.0162574483933378
1.0103514741872326
1.004624468896464
0.9990764325210321
0.9937073650609365
0.9885172665161776
0.983506136886755
0.978673976172669
0.9740207843739196
0.9695465614905067
0.9652513075224303
0.9611350224696904
0.957197706332287
0.9534393591102202
0.9498599808034898
0.9464595714120959
0.9432381309360387
0.9401956593753179
0.9373321567299335
0.9346476229998858
0.9321420581851746
0.9298154622857998
0.9276678353017617
0.9256991772330599
0.9239094880796948
0.9222987678416661
0.920867016518974
0.9196142341116184
0.9185404206195992
0.9176455760429166
0.9169297003815705
0.916392793635561
0.916034855804888
0.9158558868895514
0.9158558868895514
0.916034855804888
0.916392793635561
0.9169297003815705
0.9176455760429166
0.9185404206195992
0.9196142341116184
0.920867016518974
0.9222987678416661
0.9239094880796948
0.9256991772330599
0.9276678353017616
0.9298154622857998
0.9321420581851745
0.9346476229998858
0.9373321567299335
0.9401956593753178
0.9432381309360386
0.9464595714120959
0.9498599808034898
0.95343935911022
0.957197706332287
0.9611350224696903
0.9652513075224303
0.9695465614905067
0.9740207843739196
0.978673976172669
0.983506136886755
0.9885172665161774
0.9937073650609365
0.9990764325210322
1.0046244688964643
1.0103514741872328
1.0162574483933378
1.0223423915147793
1.0286063035515576
1.0350491845036722
1.0416710343711233
1.048471853153911
1.0554516408520351
1.062610397465496
1.069948122994293
1.0774648174384267
1.0851604807978972
1.0930351130727038
1.101088714262847
1.1093212843683269
1.1177328233891433
1.126323331325296
1.1350928081767853
1.1440412539436113
1.1531686686257736
1.1624750522232725
1.171960404736108
1.18162472616428
1.1914680165077884
1.2014902757666333
1.211691503940815
1.2220717010303328
1.2326308670351875
1.2433690019553785
1.2542861057909058
1.26538217854177
1.2766572202079707
1.2881112307895077
1.2997442102863812
1.3115561586985915
1.323547076026138
1.3357169622690213
1.348065817427241
1.3605936415007973
1.37330043448969
1.386186196393919
1.399250927213485
1.4124946269483873
1.4259172955986261
1.4395189331642015
1.4532995396451134
1.4672591150413616
1.4813976593529463
1.4957151725798679
1.5102116547221263
1.5248871057797206
1.5397415257526514
1.554774914640919
1.569987272444523
1.5853785991634635
1.6009488947977406
1.616698159347354
1.6326263928123042
1.6487335951925908
1.6650197664882138
1.6814849066991733
1.6981290158254696
1.7149520938671021
1.7319541408240713
1.7491351566963769
1.766495141484019
1.784034095186998
1.801752017805313
1.8196489093389647
1.837724769787953
1.8559795991522778
1.874413397431939
1.8930261646269368
1.9118179007372715
1.9307886057629422
1.9499382797039493
1.9692669225602937
1.9887745343319736
2.0084611150189904
2.0283266646213436
2.048371183139034
2.0685946705720606
2.0889971269204235
2.109578552184123
2.130338946363159
2.1512783094575316
2.1723966414672407
2.193693942392286
2.215170212232668
2.2368254509883867
2.258659658659442
2.2806728352458334
2.3028649807475614
2.3252360951646263
2.347786178497027
2.3705152307447652
2.3934232519078393
2.41651024198625
2.4397762009799973
2.463221128889081
2.486845025713502
2.510647891453259
2.5346297261083524
2.558790529678782
2.5831303021645486
2.6076490435656514
2.6323467538820915
2.6572234331138667
2.68227908126098
2.7075136983234276
2.732927284301214
2.7585198391943355
2.7842913630027946
2.8102418557265896
2.8363713173657206
2.8626797479201884
2.8891671473899927
2.9158335157751343
